"","ID","Income.Group"
"1100",33661,"<=50K"
"1101",33662,"<=50K"
"1102",33663,">50K"
"1103",33664,"<=50K"
"1104",33665,"<=50K"
"1105",33666,"<=50K"
"1106",33667,"<=50K"
"1107",33668,"<=50K"
"1108",33669,"<=50K"
"1109",33670,"<=50K"
"1110",33671,"<=50K"
"1111",33672,">50K"
"1112",33673,"<=50K"
"1113",33674,">50K"
"1114",33675,"<=50K"
"1115",33676,"<=50K"
"1116",33677,"<=50K"
"1117",33678,"<=50K"
"1118",33679,"<=50K"
"1119",33680,"<=50K"
"1120",33681,"<=50K"
"1121",33682,"<=50K"
"1122",33683,">50K"
"1123",33684,">50K"
"1124",33685,"<=50K"
"1125",33686,"<=50K"
"1126",33687,"<=50K"
"1127",33688,"<=50K"
"1128",33689,">50K"
"1129",33690,"<=50K"
"1130",33691,"<=50K"
"1131",33692,"<=50K"
"1132",33693,">50K"
"1133",33694,"<=50K"
"1134",33695,"<=50K"
"1135",33696,"<=50K"
"1136",33697,"<=50K"
"1137",33698,"<=50K"
"1138",33699,"<=50K"
"1139",33700,"<=50K"
"1140",33701,"<=50K"
"1141",33702,">50K"
"1142",33703,"<=50K"
"1143",33704,"<=50K"
"1144",33705,"<=50K"
"1145",33706,"<=50K"
"1146",33707,"<=50K"
"1147",33708,"<=50K"
"1148",33709,"<=50K"
"1149",33710,">50K"
"1150",33711,"<=50K"
"1151",33712,"<=50K"
"1152",33713,"<=50K"
"1153",33714,"<=50K"
"1154",33715,">50K"
"1155",33716,">50K"
"1156",33717,"<=50K"
"1157",33718,"<=50K"
"1158",33719,">50K"
"1159",33720,">50K"
"1160",33721,"<=50K"
"1161",33722,"<=50K"
"1162",33723,"<=50K"
"1163",33724,"<=50K"
"1164",33725,"<=50K"
"1165",33726,"<=50K"
"1166",33727,"<=50K"
"1167",33728,"<=50K"
"1168",33729,"<=50K"
"1169",33730,"<=50K"
"1170",33731,"<=50K"
"1171",33732,">50K"
"1172",33733,"<=50K"
"1173",33734,"<=50K"
"1174",33735,"<=50K"
"1175",33736,"<=50K"
"1176",33737,"<=50K"
"1177",33738,"<=50K"
"1178",33739,"<=50K"
"1179",33740,"<=50K"
"1180",33741,"<=50K"
"1181",33742,"<=50K"
"1182",33743,"<=50K"
"1183",33744,"<=50K"
"1184",33745,"<=50K"
"1185",33746,"<=50K"
"1186",33747,"<=50K"
"1187",33748,"<=50K"
"1188",33749,"<=50K"
"1189",33750,"<=50K"
"1190",33751,"<=50K"
"1191",33752,">50K"
"1192",33753,"<=50K"
"1193",33754,"<=50K"
"1194",33755,"<=50K"
"1195",33756,"<=50K"
"1196",33757,"<=50K"
"1197",33758,"<=50K"
"1198",33759,"<=50K"
"1199",33760,"<=50K"
"1200",33761,"<=50K"
"1201",33762,"<=50K"
"1202",33763,"<=50K"
"1203",33764,">50K"
"1204",33765,"<=50K"
"1205",33766,"<=50K"
"1206",33767,"<=50K"
"1207",33768,"<=50K"
"1208",33769,"<=50K"
"1209",33770,"<=50K"
"1210",33771,"<=50K"
"1211",33772,"<=50K"
"1212",33773,"<=50K"
"1213",33774,"<=50K"
"1214",33775,"<=50K"
"1215",33776,"<=50K"
"1216",33777,"<=50K"
"1217",33778,"<=50K"
"1218",33779,"<=50K"
"1219",33780,"<=50K"
"1220",33781,"<=50K"
"1221",33782,"<=50K"
"1222",33783,"<=50K"
"1223",33784,">50K"
"1224",33785,"<=50K"
"1225",33786,"<=50K"
"1226",33787,"<=50K"
"1227",33788,">50K"
"1228",33789,">50K"
"1229",33790,"<=50K"
"1230",33791,">50K"
"1231",33792,"<=50K"
"1232",33793,"<=50K"
"1233",33794,"<=50K"
"1234",33795,">50K"
"1235",33796,"<=50K"
"1236",33797,"<=50K"
"1237",33798,"<=50K"
"1238",33799,"<=50K"
"1239",33800,"<=50K"
"1240",33801,">50K"
"1241",33802,"<=50K"
"1242",33803,">50K"
"1243",33804,"<=50K"
"1244",33805,"<=50K"
"1245",33806,"<=50K"
"1246",33807,">50K"
"1247",33808,"<=50K"
"1248",33809,"<=50K"
"1249",33810,"<=50K"
"1250",33811,">50K"
"1251",33812,">50K"
"1252",33813,"<=50K"
"1253",33814,"<=50K"
"1254",33815,"<=50K"
"1255",33816,">50K"
"1256",33817,"<=50K"
"1257",33818,"<=50K"
"1258",33819,"<=50K"
"1259",33820,"<=50K"
"1260",33821,"<=50K"
"1261",33822,"<=50K"
"1262",33823,"<=50K"
"1263",33824,"<=50K"
"1264",33825,"<=50K"
"1265",33826,"<=50K"
"1266",33827,"<=50K"
"1267",33828,"<=50K"
"1268",33829,"<=50K"
"1269",33830,">50K"
"1270",33831,"<=50K"
"1271",33832,"<=50K"
"1272",33833,"<=50K"
"1273",33834,"<=50K"
"1274",33835,">50K"
"1275",33836,"<=50K"
"1276",33837,"<=50K"
"1277",33838,"<=50K"
"1278",33839,"<=50K"
"1279",33840,"<=50K"
"1280",33841,"<=50K"
"1281",33842,"<=50K"
"1282",33843,"<=50K"
"1283",33844,"<=50K"
"1284",33845,"<=50K"
"1285",33846,"<=50K"
"1286",33847,"<=50K"
"1287",33848,"<=50K"
"1288",33849,"<=50K"
"1289",33850,"<=50K"
"1290",33851,">50K"
"1291",33852,">50K"
"1292",33853,"<=50K"
"1293",33854,"<=50K"
"1294",33855,"<=50K"
"1295",33856,">50K"
"1296",33857,"<=50K"
"1297",33858,">50K"
"1298",33859,"<=50K"
"1299",33860,"<=50K"
"1300",33861,"<=50K"
"1301",33862,"<=50K"
"1302",33863,"<=50K"
"1303",33864,"<=50K"
"1304",33865,"<=50K"
"1305",33866,"<=50K"
"1306",33867,"<=50K"
"1307",33868,"<=50K"
"1308",33869,"<=50K"
"1309",33870,"<=50K"
"1310",33871,"<=50K"
"1311",33872,"<=50K"
"1312",33873,">50K"
"1313",33874,"<=50K"
"1314",33875,"<=50K"
"1315",33876,"<=50K"
"1316",33877,"<=50K"
"1317",33878,"<=50K"
"1318",33879,"<=50K"
"1319",33880,"<=50K"
"1320",33881,">50K"
"1321",33882,"<=50K"
"1322",33883,"<=50K"
"1323",33884,"<=50K"
"1324",33885,">50K"
"1325",33886,"<=50K"
"1326",33887,"<=50K"
"1327",33888,"<=50K"
"1328",33889,"<=50K"
"1329",33890,">50K"
"1330",33891,"<=50K"
"1331",33892,">50K"
"1332",33893,"<=50K"
"1333",33894,"<=50K"
"1334",33895,"<=50K"
"1335",33896,"<=50K"
"1336",33897,"<=50K"
"1337",33898,">50K"
"1338",33899,"<=50K"
"1339",33900,"<=50K"
"1340",33901,"<=50K"
"1341",33902,">50K"
"1342",33903,"<=50K"
"1343",33904,"<=50K"
"1344",33905,"<=50K"
"1345",33906,"<=50K"
"1346",33907,">50K"
"1347",33908,">50K"
"1348",33909,"<=50K"
"1349",33910,"<=50K"
"1350",33911,"<=50K"
"1351",33912,"<=50K"
"1352",33913,"<=50K"
"1353",33914,"<=50K"
"1354",33915,"<=50K"
"1355",33916,">50K"
"1356",33917,"<=50K"
"1357",33918,"<=50K"
"1358",33919,"<=50K"
"1359",33920,"<=50K"
"1360",33921,">50K"
"1361",33922,">50K"
"1362",33923,"<=50K"
"1363",33924,"<=50K"
"1364",33925,">50K"
"1365",33926,"<=50K"
"1366",33927,"<=50K"
"1367",33928,"<=50K"
"1368",33929,"<=50K"
"1369",33930,"<=50K"
"1370",33931,"<=50K"
"1371",33932,"<=50K"
"1372",33933,"<=50K"
"1373",33934,"<=50K"
"1374",33935,"<=50K"
"1375",33936,"<=50K"
"1376",33937,">50K"
"1377",33938,"<=50K"
"1378",33939,"<=50K"
"1379",33940,">50K"
"1380",33941,">50K"
"1381",33942,">50K"
"1382",33943,"<=50K"
"1383",33944,"<=50K"
"1384",33945,"<=50K"
"1385",33946,"<=50K"
"1386",33947,"<=50K"
"1387",33948,"<=50K"
"1388",33949,"<=50K"
"1389",33950,"<=50K"
"1390",33951,">50K"
"1391",33952,"<=50K"
"1392",33953,"<=50K"
"1393",33954,"<=50K"
"1394",33955,"<=50K"
"1395",33956,"<=50K"
"1396",33957,">50K"
"1397",33958,"<=50K"
"1398",33959,"<=50K"
"1399",33960,"<=50K"
"1400",33961,"<=50K"
"1401",33962,"<=50K"
"1402",33963,"<=50K"
"1403",33964,">50K"
"1404",33965,"<=50K"
"1405",33966,"<=50K"
"1406",33967,">50K"
"1407",33968,"<=50K"
"1408",33969,">50K"
"1409",33970,"<=50K"
"1410",33971,">50K"
"1411",33972,"<=50K"
"1412",33973,">50K"
"1413",33974,"<=50K"
"1414",33975,"<=50K"
"1415",33976,"<=50K"
"1416",33977,"<=50K"
"1417",33978,"<=50K"
"1418",33979,"<=50K"
"1419",33980,">50K"
"1420",33981,"<=50K"
"1421",33982,">50K"
"1422",33983,"<=50K"
"1423",33984,"<=50K"
"1424",33985,"<=50K"
"1425",33986,"<=50K"
"1426",33987,"<=50K"
"1427",33988,"<=50K"
"1428",33989,"<=50K"
"1429",33990,">50K"
"1430",33991,">50K"
"1431",33992,"<=50K"
"1432",33993,"<=50K"
"1433",33994,"<=50K"
"1434",33995,"<=50K"
"1435",33996,"<=50K"
"1436",33997,"<=50K"
"1437",33998,"<=50K"
"1438",33999,">50K"
"1439",34000,"<=50K"
"1440",34001,">50K"
"1441",34002,"<=50K"
"1442",34003,"<=50K"
"1443",34004,"<=50K"
"1444",34005,"<=50K"
"1445",34006,"<=50K"
"1446",34007,"<=50K"
"1447",34008,"<=50K"
"1448",34009,"<=50K"
"1449",34010,"<=50K"
"1450",34011,">50K"
"1451",34012,"<=50K"
"1452",34013,"<=50K"
"1453",34014,"<=50K"
"1454",34015,"<=50K"
"1455",34016,"<=50K"
"1456",34017,"<=50K"
"1457",34018,"<=50K"
"1458",34019,"<=50K"
"1459",34020,"<=50K"
"1460",34021,">50K"
"1461",34022,"<=50K"
"1462",34023,"<=50K"
"1463",34024,"<=50K"
"1464",34025,"<=50K"
"1465",34026,">50K"
"1466",34027,"<=50K"
"1467",34028,"<=50K"
"1468",34029,"<=50K"
"1469",34030,"<=50K"
"1470",34031,"<=50K"
"1471",34032,"<=50K"
"1472",34033,"<=50K"
"1473",34034,">50K"
"1474",34035,"<=50K"
"1475",34036,"<=50K"
"1476",34037,"<=50K"
"1477",34038,"<=50K"
"1478",34039,">50K"
"1479",34040,">50K"
"1480",34041,"<=50K"
"1481",34042,"<=50K"
"1482",34043,">50K"
"1483",34044,"<=50K"
"1484",34045,"<=50K"
"1485",34046,"<=50K"
"1486",34047,"<=50K"
"1487",34048,">50K"
"1488",34049,">50K"
"1489",34050,"<=50K"
"1490",34051,"<=50K"
"1491",34052,"<=50K"
"1492",34053,"<=50K"
"1493",34054,"<=50K"
"1494",34055,"<=50K"
"1495",34056,"<=50K"
"1496",34057,"<=50K"
"1497",34058,">50K"
"1498",34059,">50K"
"1499",34060,">50K"
"1500",34061,"<=50K"
"1501",34062,"<=50K"
"1502",34063,"<=50K"
"1503",34064,"<=50K"
"1504",34065,"<=50K"
"1505",34066,">50K"
"1506",34067,">50K"
"1507",34068,">50K"
"1508",34069,"<=50K"
"1509",34070,"<=50K"
"1510",34071,"<=50K"
"1511",34072,"<=50K"
"1512",34073,"<=50K"
"1513",34074,"<=50K"
"1514",34075,"<=50K"
"1515",34076,"<=50K"
"1516",34077,">50K"
"1517",34078,"<=50K"
"1518",34079,">50K"
"1519",34080,"<=50K"
"1520",34081,"<=50K"
"1521",34082,"<=50K"
"1522",34083,"<=50K"
"1523",34084,"<=50K"
"1524",34085,"<=50K"
"1525",34086,"<=50K"
"1526",34087,"<=50K"
"1527",34088,">50K"
"1528",34089,"<=50K"
"1529",34090,"<=50K"
"1530",34091,"<=50K"
"1531",34092,"<=50K"
"1532",34093,">50K"
"1533",34094,"<=50K"
"1534",34095,"<=50K"
"1535",34096,">50K"
"1536",34097,"<=50K"
"1537",34098,">50K"
"1538",34099,"<=50K"
"1539",34100,">50K"
"1540",34101,"<=50K"
"1541",34102,"<=50K"
"1542",34103,"<=50K"
"1543",34104,"<=50K"
"1544",34105,"<=50K"
"1545",34106,"<=50K"
"1546",34107,"<=50K"
"1547",34108,"<=50K"
"1548",34109,"<=50K"
"1549",34110,"<=50K"
"1550",34111,"<=50K"
"1551",34112,"<=50K"
"1552",34113,">50K"
"1553",34114,"<=50K"
"1554",34115,"<=50K"
"1555",34116,"<=50K"
"1556",34117,"<=50K"
"1557",34118,">50K"
"1558",34119,">50K"
"1559",34120,">50K"
"1560",34121,">50K"
"1561",34122,"<=50K"
"1562",34123,"<=50K"
"1563",34124,"<=50K"
"1564",34125,">50K"
"1565",34126,"<=50K"
"1566",34127,">50K"
"1567",34128,"<=50K"
"1568",34129,"<=50K"
"1569",34130,"<=50K"
"1570",34131,"<=50K"
"1571",34132,"<=50K"
"1572",34133,"<=50K"
"1573",34134,"<=50K"
"1574",34135,"<=50K"
"1575",34136,"<=50K"
"1576",34137,"<=50K"
"1577",34138,"<=50K"
"1578",34139,"<=50K"
"1579",34140,"<=50K"
"1580",34141,"<=50K"
"1581",34142,"<=50K"
"1582",34143,"<=50K"
"1583",34144,"<=50K"
"1584",34145,"<=50K"
"1585",34146,"<=50K"
"1586",34147,"<=50K"
"1587",34148,"<=50K"
"1588",34149,"<=50K"
"1589",34150,"<=50K"
"1590",34151,"<=50K"
"1591",34152,">50K"
"1592",34153,"<=50K"
"1593",34154,">50K"
"1594",34155,"<=50K"
"1595",34156,"<=50K"
"1596",34157,"<=50K"
"1597",34158,"<=50K"
"1598",34159,"<=50K"
"1599",34160,"<=50K"
"1600",34161,"<=50K"
"1601",34162,">50K"
"1602",34163,"<=50K"
"1603",34164,"<=50K"
"1604",34165,"<=50K"
"1605",34166,"<=50K"
"1606",34167,"<=50K"
"1607",34168,"<=50K"
"1608",34169,"<=50K"
"1609",34170,"<=50K"
"1610",34171,"<=50K"
"1611",34172,"<=50K"
"1612",34173,"<=50K"
"1613",34174,"<=50K"
"1614",34175,"<=50K"
"1615",34176,"<=50K"
"1616",34177,"<=50K"
"1617",34178,"<=50K"
"1618",34179,"<=50K"
"1619",34180,"<=50K"
"1620",34181,"<=50K"
"1621",34182,">50K"
"1622",34183,"<=50K"
"1623",34184,">50K"
"1624",34185,"<=50K"
"1625",34186,"<=50K"
"1626",34187,"<=50K"
"1627",34188,"<=50K"
"1628",34189,"<=50K"
"1629",34190,"<=50K"
"1630",34191,">50K"
"1631",34192,"<=50K"
"1632",34193,">50K"
"1633",34194,"<=50K"
"1634",34195,"<=50K"
"1635",34196,"<=50K"
"1636",34197,"<=50K"
"1637",34198,"<=50K"
"1638",34199,"<=50K"
"1639",34200,"<=50K"
"1640",34201,"<=50K"
"1641",34202,"<=50K"
"1642",34203,"<=50K"
"1643",34204,"<=50K"
"1644",34205,"<=50K"
"1645",34206,"<=50K"
"1646",34207,"<=50K"
"1647",34208,"<=50K"
"1648",34209,"<=50K"
"1649",34210,"<=50K"
"1650",34211,"<=50K"
"1651",34212,"<=50K"
"1652",34213,"<=50K"
"1653",34214,"<=50K"
"1654",34215,"<=50K"
"1655",34216,">50K"
"1656",34217,"<=50K"
"1657",34218,"<=50K"
"1658",34219,"<=50K"
"1659",34220,"<=50K"
"1660",34221,"<=50K"
"1661",34222,"<=50K"
"1662",34223,"<=50K"
"1663",34224,"<=50K"
"1664",34225,"<=50K"
"1665",34226,"<=50K"
"1666",34227,"<=50K"
"1667",34228,">50K"
"1668",34229,"<=50K"
"1669",34230,"<=50K"
"1670",34231,"<=50K"
"1671",34232,"<=50K"
"1672",34233,">50K"
"1673",34234,"<=50K"
"1674",34235,"<=50K"
"1675",34236,"<=50K"
"1676",34237,"<=50K"
"1677",34238,">50K"
"1678",34239,"<=50K"
"1679",34240,"<=50K"
"1680",34241,"<=50K"
"1681",34242,"<=50K"
"1682",34243,"<=50K"
"1683",34244,"<=50K"
"1684",34245,"<=50K"
"1685",34246,"<=50K"
"1686",34247,"<=50K"
"1687",34248,"<=50K"
"1688",34249,"<=50K"
"1689",34250,"<=50K"
"1690",34251,">50K"
"1691",34252,"<=50K"
"1692",34253,"<=50K"
"1693",34254,"<=50K"
"1694",34255,"<=50K"
"1695",34256,"<=50K"
"1696",34257,"<=50K"
"1697",34258,"<=50K"
"1698",34259,"<=50K"
"1699",34260,"<=50K"
"1700",34261,">50K"
"1701",34262,"<=50K"
"1702",34263,">50K"
"1703",34264,"<=50K"
"1704",34265,"<=50K"
"1705",34266,"<=50K"
"1706",34267,">50K"
"1707",34268,">50K"
"1708",34269,"<=50K"
"1709",34270,">50K"
"1710",34271,"<=50K"
"1711",34272,"<=50K"
"1712",34273,"<=50K"
"1713",34274,"<=50K"
"1714",34275,">50K"
"1715",34276,"<=50K"
"1716",34277,"<=50K"
"1717",34278,">50K"
"1718",34279,"<=50K"
"1719",34280,"<=50K"
"1720",34281,"<=50K"
"1721",34282,">50K"
"1722",34283,"<=50K"
"1723",34284,"<=50K"
"1724",34285,"<=50K"
"1725",34286,"<=50K"
"1726",34287,"<=50K"
"1727",34288,">50K"
"1728",34289,"<=50K"
"1729",34290,">50K"
"1730",34291,"<=50K"
"1731",34292,"<=50K"
"1732",34293,"<=50K"
"1733",34294,"<=50K"
"1734",34295,"<=50K"
"1735",34296,"<=50K"
"1736",34297,">50K"
"1737",34298,"<=50K"
"1738",34299,"<=50K"
"1739",34300,"<=50K"
"1740",34301,">50K"
"1741",34302,"<=50K"
"1742",34303,"<=50K"
"1743",34304,"<=50K"
"1744",34305,"<=50K"
"1745",34306,"<=50K"
"1746",34307,">50K"
"1747",34308,">50K"
"1748",34309,"<=50K"
"1749",34310,"<=50K"
"1750",34311,"<=50K"
"1751",34312,"<=50K"
"1752",34313,"<=50K"
"1753",34314,"<=50K"
"1754",34315,"<=50K"
"1755",34316,"<=50K"
"1756",34317,"<=50K"
"1757",34318,"<=50K"
"1758",34319,"<=50K"
"1759",34320,">50K"
"1760",34321,">50K"
"1761",34322,"<=50K"
"1762",34323,">50K"
"1763",34324,"<=50K"
"1764",34325,"<=50K"
"1765",34326,"<=50K"
"1766",34327,">50K"
"1767",34328,"<=50K"
"1768",34329,">50K"
"1769",34330,"<=50K"
"1770",34331,">50K"
"1771",34332,"<=50K"
"1772",34333,"<=50K"
"1773",34334,"<=50K"
"1774",34335,"<=50K"
"1775",34336,"<=50K"
"1776",34337,"<=50K"
"1777",34338,"<=50K"
"1778",34339,"<=50K"
"1779",34340,"<=50K"
"1780",34341,"<=50K"
"1781",34342,"<=50K"
"1782",34343,"<=50K"
"1783",34344,"<=50K"
"1784",34345,"<=50K"
"1785",34346,"<=50K"
"1786",34347,"<=50K"
"1787",34348,"<=50K"
"1788",34349,"<=50K"
"1789",34350,"<=50K"
"1790",34351,"<=50K"
"1791",34352,"<=50K"
"1792",34353,"<=50K"
"1793",34354,"<=50K"
"1794",34355,"<=50K"
"1795",34356,"<=50K"
"1796",34357,">50K"
"1797",34358,"<=50K"
"1798",34359,"<=50K"
"1799",34360,"<=50K"
"1800",34361,"<=50K"
"1801",34362,"<=50K"
"1802",34363,"<=50K"
"1803",34364,"<=50K"
"1804",34365,"<=50K"
"1805",34366,">50K"
"1806",34367,"<=50K"
"1807",34368,"<=50K"
"1808",34369,">50K"
"1809",34370,">50K"
"1810",34371,"<=50K"
"1811",34372,"<=50K"
"1812",34373,"<=50K"
"1813",34374,"<=50K"
"1814",34375,"<=50K"
"1815",34376,"<=50K"
"1816",34377,"<=50K"
"1817",34378,"<=50K"
"1818",34379,"<=50K"
"1819",34380,"<=50K"
"1820",34381,"<=50K"
"1821",34382,"<=50K"
"1822",34383,">50K"
"1823",34384,"<=50K"
"1824",34385,"<=50K"
"1825",34386,">50K"
"1826",34387,"<=50K"
"1827",34388,"<=50K"
"1828",34389,"<=50K"
"1829",34390,"<=50K"
"1830",34391,"<=50K"
"1831",34392,"<=50K"
"1832",34393,"<=50K"
"1833",34394,"<=50K"
"1834",34395,"<=50K"
"1835",34396,"<=50K"
"1836",34397,"<=50K"
"1837",34398,"<=50K"
"1838",34399,"<=50K"
"1839",34400,">50K"
"1840",34401,"<=50K"
"1841",34402,">50K"
"1842",34403,"<=50K"
"1843",34404,"<=50K"
"1844",34405,"<=50K"
"1845",34406,">50K"
"1846",34407,"<=50K"
"1847",34408,">50K"
"1848",34409,"<=50K"
"1849",34410,">50K"
"1850",34411,"<=50K"
"1851",34412,"<=50K"
"1852",34413,"<=50K"
"1853",34414,"<=50K"
"1854",34415,"<=50K"
"1855",34416,"<=50K"
"1856",34417,"<=50K"
"1857",34418,"<=50K"
"1858",34419,"<=50K"
"1859",34420,"<=50K"
"1860",34421,"<=50K"
"1861",34422,"<=50K"
"1862",34423,"<=50K"
"1863",34424,"<=50K"
"1864",34425,"<=50K"
"1865",34426,"<=50K"
"1866",34427,"<=50K"
"1867",34428,"<=50K"
"1868",34429,"<=50K"
"1869",34430,"<=50K"
"1870",34431,"<=50K"
"1871",34432,"<=50K"
"1872",34433,"<=50K"
"1873",34434,"<=50K"
"1874",34435,"<=50K"
"1875",34436,">50K"
"1876",34437,"<=50K"
"1877",34438,"<=50K"
"1878",34439,"<=50K"
"1879",34440,"<=50K"
"1880",34441,"<=50K"
"1881",34442,"<=50K"
"1882",34443,"<=50K"
"1883",34444,"<=50K"
"1884",34445,"<=50K"
"1885",34446,">50K"
"1886",34447,"<=50K"
"1887",34448,"<=50K"
"1888",34449,"<=50K"
"1889",34450,"<=50K"
"1890",34451,">50K"
"1891",34452,">50K"
"1892",34453,"<=50K"
"1893",34454,">50K"
"1894",34455,"<=50K"
"1895",34456,"<=50K"
"1896",34457,"<=50K"
"1897",34458,">50K"
"1898",34459,"<=50K"
"1899",34460,"<=50K"
"1900",34461,"<=50K"
"1901",34462,"<=50K"
"1902",34463,"<=50K"
"1903",34464,"<=50K"
"1904",34465,"<=50K"
"1905",34466,">50K"
"1906",34467,"<=50K"
"1907",34468,"<=50K"
"1908",34469,">50K"
"1909",34470,"<=50K"
"1910",34471,"<=50K"
"1911",34472,"<=50K"
"1912",34473,"<=50K"
"1913",34474,"<=50K"
"1914",34475,"<=50K"
"1915",34476,"<=50K"
"1916",34477,">50K"
"1917",34478,">50K"
"1918",34479,"<=50K"
"1919",34480,"<=50K"
"1920",34481,"<=50K"
"1921",34482,"<=50K"
"1922",34483,">50K"
"1923",34484,"<=50K"
"1924",34485,"<=50K"
"1925",34486,">50K"
"1926",34487,"<=50K"
"1927",34488,"<=50K"
"1928",34489,"<=50K"
"1929",34490,"<=50K"
"1930",34491,"<=50K"
"1931",34492,"<=50K"
"1932",34493,"<=50K"
"1933",34494,">50K"
"1934",34495,"<=50K"
"1935",34496,"<=50K"
"1936",34497,"<=50K"
"1937",34498,"<=50K"
"1938",34499,"<=50K"
"1939",34500,"<=50K"
"1940",34501,"<=50K"
"1941",34502,"<=50K"
"1942",34503,">50K"
"1943",34504,"<=50K"
"1944",34505,"<=50K"
"1945",34506,"<=50K"
"1946",34507,">50K"
"1947",34508,"<=50K"
"1948",34509,"<=50K"
"1949",34510,"<=50K"
"1950",34511,"<=50K"
"1951",34512,"<=50K"
"1952",34513,"<=50K"
"1953",34514,"<=50K"
"1954",34515,"<=50K"
"1955",34516,"<=50K"
"1956",34517,"<=50K"
"1957",34518,"<=50K"
"1958",34519,"<=50K"
"1959",34520,"<=50K"
"1960",34521,"<=50K"
"1961",34522,"<=50K"
"1962",34523,"<=50K"
"1963",34524,"<=50K"
"1964",34525,"<=50K"
"1965",34526,"<=50K"
"1966",34527,"<=50K"
"1967",34528,"<=50K"
"1968",34529,">50K"
"1969",34530,"<=50K"
"1970",34531,"<=50K"
"1971",34532,">50K"
"1972",34533,"<=50K"
"1973",34534,">50K"
"1974",34535,">50K"
"1975",34536,"<=50K"
"1976",34537,"<=50K"
"1977",34538,"<=50K"
"1978",34539,"<=50K"
"1979",34540,"<=50K"
"1980",34541,">50K"
"1981",34542,">50K"
"1982",34543,"<=50K"
"1983",34544,"<=50K"
"1984",34545,"<=50K"
"1985",34546,"<=50K"
"1986",34547,">50K"
"1987",34548,"<=50K"
"1988",34549,">50K"
"1989",34550,"<=50K"
"1990",34551,"<=50K"
"1991",34552,"<=50K"
"1992",34553,"<=50K"
"1993",34554,"<=50K"
"1994",34555,"<=50K"
"1995",34556,"<=50K"
"1996",34557,">50K"
"1997",34558,"<=50K"
"1998",34559,"<=50K"
"1999",34560,">50K"
"2000",34561,"<=50K"
"2001",34562,"<=50K"
"2002",34563,"<=50K"
"2003",34564,"<=50K"
"2004",34565,"<=50K"
"2005",34566,"<=50K"
"2006",34567,"<=50K"
"2007",34568,">50K"
"2008",34569,"<=50K"
"2009",34570,">50K"
"2010",34571,">50K"
"2011",34572,"<=50K"
"2012",34573,"<=50K"
"2013",34574,"<=50K"
"2014",34575,"<=50K"
"2015",34576,"<=50K"
"2016",34577,"<=50K"
"2017",34578,">50K"
"2018",34579,"<=50K"
"2019",34580,"<=50K"
"2020",34581,"<=50K"
"2021",34582,"<=50K"
"2022",34583,"<=50K"
"2023",34584,"<=50K"
"2024",34585,"<=50K"
"2025",34586,"<=50K"
"2026",34587,"<=50K"
"2027",34588,"<=50K"
"2028",34589,"<=50K"
"2029",34590,"<=50K"
"2030",34591,"<=50K"
"2031",34592,">50K"
"2032",34593,">50K"
"2033",34594,"<=50K"
"2034",34595,"<=50K"
"2035",34596,"<=50K"
"2036",34597,">50K"
"2037",34598,"<=50K"
"2038",34599,"<=50K"
"2039",34600,"<=50K"
"2040",34601,"<=50K"
"2041",34602,">50K"
"2042",34603,"<=50K"
"2043",34604,"<=50K"
"2044",34605,"<=50K"
"2045",34606,">50K"
"2046",34607,">50K"
"2047",34608,"<=50K"
"2048",34609,"<=50K"
"2049",34610,"<=50K"
"2050",34611,"<=50K"
"2051",34612,"<=50K"
"2052",34613,"<=50K"
"2053",34614,"<=50K"
"2054",34615,"<=50K"
"2055",34616,"<=50K"
"2056",34617,"<=50K"
"2057",34618,">50K"
"2058",34619,"<=50K"
"2059",34620,"<=50K"
"2060",34621,"<=50K"
"2061",34622,"<=50K"
"2062",34623,"<=50K"
"2063",34624,"<=50K"
"2064",34625,">50K"
"2065",34626,"<=50K"
"2066",34627,"<=50K"
"2067",34628,"<=50K"
"2068",34629,"<=50K"
"2069",34630,"<=50K"
"2070",34631,"<=50K"
"2071",34632,"<=50K"
"2072",34633,">50K"
"2073",34634,"<=50K"
"2074",34635,"<=50K"
"2075",34636,"<=50K"
"2076",34637,"<=50K"
"2077",34638,"<=50K"
"2078",34639,">50K"
"2079",34640,"<=50K"
"2080",34641,"<=50K"
"2081",34642,"<=50K"
"2082",34643,"<=50K"
"2083",34644,">50K"
"2084",34645,"<=50K"
"2085",34646,">50K"
"2086",34647,"<=50K"
"2087",34648,"<=50K"
"2088",34649,"<=50K"
"2089",34650,"<=50K"
"2090",34651,">50K"
"2091",34652,"<=50K"
"2092",34653,"<=50K"
"2093",34654,"<=50K"
"2094",34655,"<=50K"
"2095",34656,"<=50K"
"2096",34657,"<=50K"
"2097",34658,"<=50K"
"2098",34659,"<=50K"
"2099",34660,"<=50K"
"2100",34661,">50K"
"2101",34662,"<=50K"
"2102",34663,">50K"
"2103",34664,"<=50K"
"2104",34665,"<=50K"
"2105",34666,"<=50K"
"2106",34667,"<=50K"
"2107",34668,"<=50K"
"2108",34669,"<=50K"
"2109",34670,"<=50K"
"2110",34671,">50K"
"2111",34672,"<=50K"
"2112",34673,"<=50K"
"2113",34674,"<=50K"
"2114",34675,"<=50K"
"2115",34676,">50K"
"2116",34677,"<=50K"
"2117",34678,"<=50K"
"2118",34679,"<=50K"
"2119",34680,"<=50K"
"2120",34681,"<=50K"
"2121",34682,"<=50K"
"2122",34683,">50K"
"2123",34684,"<=50K"
"2124",34685,"<=50K"
